Overall,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle
69,58,49,59,77,50,63,72,61,72,71,71,76,71,66,69,65,65,62,62,61,63,65,56,72,60,61,63,68,60
69,57,68,70,67,67,70,60,52,51,70,75,74,71,71,60,68,62,61,65,67,50,24,70,58,63,66,28,17,12
69,65,69,37,66,60,71,67,47,63,67,82,80,90,69,86,73,40,69,66,57,57,26,66,59,53,62,26,27,26
69,30,30,71,58,44,48,32,30,62,56,33,33,34,64,32,60,68,50,70,26,68,75,30,48,44,66,74,71,68
69,67,32,48,62,30,68,71,70,56,70,89,88,82,64,75,80,62,73,64,57,72,70,58,47,33,64,57,64,62
69,56,65,41,76,46,69,59,61,69,70,71,64,70,69,77,72,77,83,73,70,71,66,65,59,55,66,49,69,63
69,63,65,67,63,64,72,48,47,58,68,71,80,72,71,63,76,72,71,79,68,64,41,71,65,66,59,37,26,29
69,27,28,66,68,26,44,27,29,62,59,62,67,61,68,64,34,75,77,74,22,70,65,26,39,37,60,67,74,66
69,55,63,42,69,67,75,55,47,58,72,83,84,84,50,88,77,66,62,73,67,65,24,68,64,65,69,23,26,30
69,54,49,55,70,55,64,58,50,67,68,69,65,77,65,74,64,67,87,70,49,65,67,59,61,50,67,67,67,64
69,65,34,53,65,39,66,57,38,58,63,72,75,72,62,74,53,72,81,70,43,69,65,60,53,45,54,66,67,65
69,56,64,59,67,57,72,54,54,60,67,84,83,85,65,81,64,61,77,57,60,43,46,67,65,61,60,54,59,47
69,67,30,60,70,30,64,48,22,61,68,74,74,72,61,65,43,84,75,75,29,71,62,61,65,52,67,64,67,69
69,65,63,37,66,45,69,71,62,63,67,84,87,86,61,87,68,63,78,65,64,60,35,65,64,60,66,38,35,32
69,50,32,69,63,28,48,33,18,59,59,59,51,60,55,54,56,75,65,89,19,74,66,32,23,33,60,69,72,64
69,68,70,58,66,56,63,60,68,62,65,65,66,71,63,70,74,70,75,68,66,65,68,69,68,64,72,70,65,66
69,39,33,70,59,33,51,36,28,56,52,69,67,65,67,65,65,71,72,75,43,70,69,34,48,54,58,70,70,68
69,37,46,69,65,49,62,41,48,65,68,65,65,68,70,69,65,70,81,78,56,77,63,51,60,54,67,70,68,69
69,74,46,52,64,56,59,71,75,61,66,75,73,80,62,86,71,81,86,68,68,63,61,62,59,52,65,63,64,60
69,70,63,62,65,59,70,67,61,62,71,70,69,75,69,73,70,68,80,71,62,88,56,67,64,65,66,65,61,63
69,58,61,48,69,47,74,59,47,66,73,75,74,83,71,82,62,78,77,61,64,62,62,67,66,51,68,54,62,57
69,68,50,60,68,60,70,74,35,65,68,73,78,74,64,76,68,81,64,65,60,67,65,66,60,48,67,65,65,65
69,68,60,58,72,67,69,73,75,72,69,63,66,73,66,62,70,71,65,67,67,74,64,67,70,71,70,64,70,66
69,68,42,63,59,37,65,49,45,42,54,69,72,63,61,69,49,74,72,75,41,52,69,35,38,45,64,74,69,65
69,62,51,59,68,57,62,63,66,66,67,69,66,72,65,75,77,75,69,72,75,78,68,61,69,51,72,67,70,69
69,40,24,71,68,33,58,37,20,62,64,48,54,52,52,53,32,53,67,82,28,66,65,37,47,35,59,70,74,72
69,31,29,75,64,24,54,31,23,51,60,46,62,39,64,33,54,73,51,81,24,69,66,41,44,43,70,69,69,64
69,68,60,50,64,48,70,52,45,63,67,78,80,85,67,93,63,72,80,59,62,58,65,67,61,48,64,68,63,61
69,67,54,62,68,49,71,56,46,64,72,74,76,81,68,79,66,56,70,57,56,69,59,64,67,52,74,63,63,65
69,53,68,54,73,57,75,59,54,64,74,67,63,73,71,77,65,62,69,74,61,65,59,69,68,58,70,58,61,49
69,72,55,71,67,56,66,59,44,59,65,64,74,63,59,61,71,71,71,81,59,83,70,59,59,63,66,61,65,68
69,58,72,80,66,64,62,62,62,59,66,45,41,47,70,33,74,74,53,86,71,68,23,73,68,70,76,42,50,31
69,63,70,69,66,67,66,72,68,63,72,71,74,61,63,61,73,70,67,81,69,55,32,65,63,64,68,32,34,20
69,61,43,67,61,52,60,47,34,62,58,62,52,56,65,61,69,80,72,81,39,81,70,58,50,34,66,65,72,65
69,67,58,57,72,63,70,71,60,59,71,73,71,74,64,74,68,53,60,57,59,65,59,67,67,66,73,56,59,49
69,41,53,57,71,49,65,60,69,70,67,55,62,72,68,56,71,71,76,70,72,61,72,64,69,61,65,68,66,60
69,38,68,65,62,68,70,63,40,50,69,74,75,67,68,65,74,54,55,78,65,39,18,68,59,62,58,20,19,17
69,50,73,58,61,70,72,47,58,50,69,79,79,77,71,76,71,67,64,62,67,51,15,70,56,61,62,14,18,17
69,65,66,44,67,66,68,70,71,64,67,86,84,89,63,88,71,74,62,57,70,51,35,64,69,59,70,25,22,17
69,55,69,70,61,59,68,41,33,50,67,79,80,73,65,52,72,79,78,81,52,76,21,70,54,66,66,44,33,24
69,45,69,68,66,62,73,49,50,50,69,79,73,79,65,74,70,73,68,72,57,56,23,72,62,65,67,44,20,12
69,66,67,61,66,66,68,71,72,62,67,80,83,83,68,80,70,83,67,58,71,66,24,70,70,62,71,23,41,36
69,69,68,58,69,61,73,60,57,62,69,74,73,72,53,71,67,61,59,57,67,45,30,69,61,62,62,34,35,33
69,67,57,31,67,46,72,47,49,63,70,77,77,68,63,65,65,57,75,56,57,30,23,66,64,51,64,24,20,28
69,76,64,57,66,67,67,73,74,68,68,63,65,71,68,68,74,54,75,71,68,52,66,65,67,74,66,64,63,65
69,47,22,73,67,26,48,37,26,62,54,35,38,38,65,43,40,68,64,82,21,77,70,22,32,41,60,66,69,67
69,68,67,46,72,56,75,75,65,70,77,80,75,80,61,81,68,51,66,51,61,69,61,63,66,58,73,48,64,49
69,59,51,68,67,32,61,52,41,65,68,32,50,60,68,49,66,75,79,82,54,76,62,63,65,48,70,70,70,62
69,58,59,67,69,56,59,64,55,73,65,59,65,66,68,62,69,70,71,68,64,67,72,57,59,48,64,68,66,64
69,68,67,57,70,59,69,71,67,69,71,77,72,64,62,69,67,70,83,63,67,60,52,64,70,62,65,48,55,51
69,72,58,42,71,68,73,74,71,73,75,73,69,74,69,72,72,59,70,71,70,39,53,65,71,62,63,48,38,27
69,69,55,56,69,54,67,70,68,67,68,76,74,75,64,72,74,74,75,70,69,75,65,65,66,61,68,66,67,60
69,63,40,53,70,31,74,41,31,54,73,72,70,77,68,76,46,54,67,54,32,59,67,48,50,41,70,68,68,67
69,68,48,54,70,48,64,66,64,64,64,76,78,81,62,82,64,78,78,53,52,70,61,60,62,43,66,65,69,62
69,46,24,73,63,35,47,44,49,63,58,55,55,55,57,59,28,78,55,79,24,78,66,22,55,48,56,66,69,68
69,42,36,70,64,59,53,45,31,66,59,62,65,53,63,36,67,83,66,90,29,73,64,32,46,49,70,62,72,66
69,42,72,70,59,58,63,58,54,43,66,72,75,73,66,65,70,75,69,81,63,33,17,66,58,75,58,21,19,16
69,55,57,59,71,57,69,71,47,71,73,66,65,69,71,65,73,76,81,78,59,83,65,56,64,49,57,63,67,69
69,57,66,48,62,54,74,62,60,61,72,88,76,88,64,85,60,58,57,45,59,40,22,72,63,55,66,19,25,22
69,65,73,67,70,65,69,62,41,67,68,67,68,60,68,61,75,70,61,75,66,72,13,70,62,61,55,30,20,18
69,68,51,58,68,47,65,58,56,62,66,75,69,71,67,71,68,57,75,67,61,58,64,66,66,51,60,69,65,62
69,69,56,59,70,46,68,77,71,67,69,73,73,74,67,74,73,72,70,64,70,70,66,66,69,71,68,53,68,65
69,23,28,72,69,27,52,30,22,63,60,58,56,54,61,60,39,71,77,71,17,75,62,30,42,34,63,69,72,69
69,68,52,59,62,40,58,55,49,56,64,79,85,75,69,73,42,73,71,69,46,64,67,60,50,49,52,66,63,62
69,65,64,49,68,39,71,45,65,62,69,79,79,79,66,83,66,54,56,40,67,51,24,61,66,66,66,20,27,26
69,74,66,59,73,48,68,61,75,68,70,68,70,69,67,61,55,72,90,57,51,57,57,71,70,64,66,64,68,61
69,70,41,57,69,34,65,56,59,64,67,72,70,72,65,75,55,72,80,57,41,65,58,60,58,44,60,65,67,64
69,44,32,68,66,36,48,44,38,60,65,71,76,72,66,72,60,83,71,80,38,75,63,48,45,35,67,67,67,64
69,66,64,28,67,47,72,66,62,65,70,82,81,82,63,82,64,80,53,50,56,70,32,65,64,45,58,51,32,24
69,65,67,58,71,64,69,65,66,65,70,68,69,66,67,71,74,42,66,50,64,52,67,67,72,64,55,59,66,63
69,59,57,50,66,54,71,56,52,58,70,85,86,85,64,84,62,78,72,62,55,58,39,63,65,54,68,38,38,42
69,70,50,45,73,56,67,58,51,68,68,66,65,68,67,68,64,66,74,65,65,65,65,69,71,52,58,61,62,52
69,67,46,50,64,56,68,71,69,60,65,74,75,77,66,70,74,66,71,64,62,72,68,68,68,54,70,65,68,69
69,41,69,70,59,62,65,53,48,40,66,67,69,66,65,68,73,75,68,74,72,70,18,74,54,63,60,23,30,20
69,58,40,64,60,34,61,36,34,69,53,75,82,63,59,58,48,88,78,72,38,71,69,39,37,58,58,68,71,70
69,49,52,65,68,30,63,49,59,66,65,76,77,67,65,68,57,76,89,80,56,82,65,57,58,47,70,66,68,65
69,64,65,63,76,52,69,59,49,65,71,73,70,64,69,63,67,63,74,71,48,67,68,69,70,59,66,65,69,66
69,48,71,68,55,63,68,60,30,53,66,81,79,71,71,67,68,52,65,64,46,44,27,72,55,65,70,23,30,23
69,42,23,67,67,33,40,28,29,63,66,62,63,64,69,55,45,82,62,76,22,65,68,27,46,36,58,70,70,66
69,62,36,64,65,35,69,45,35,62,65,80,74,81,66,72,53,77,77,66,47,75,64,73,64,49,72,66,66,67
69,64,65,37,63,49,68,55,46,47,67,89,94,89,62,85,67,65,76,47,49,46,41,63,63,40,59,38,40,33
69,66,67,63,63,64,73,65,43,55,66,89,85,78,64,81,71,93,58,36,59,57,42,63,65,59,67,49,25,26
69,71,63,64,71,60,68,70,59,69,62,51,45,54,63,71,68,60,53,71,56,69,73,68,64,65,73,78,72,75
69,62,69,49,62,62,75,69,48,62,70,76,78,80,60,80,76,65,76,68,69,57,42,66,61,48,57,48,43,52
69,60,62,66,63,51,62,60,45,65,58,69,53,69,69,62,68,81,90,76,63,71,72,67,64,63,62,70,68,65
69,62,30,59,60,32,67,64,39,53,70,71,74,58,69,70,73,56,70,62,56,63,67,60,40,48,65,70,70,65
69,36,38,71,65,27,56,50,58,66,61,63,68,62,60,63,50,86,69,78,33,74,66,32,43,38,61,66,68,70
69,74,44,43,66,37,65,53,35,62,65,68,70,69,66,70,51,69,72,68,40,64,64,60,66,35,66,65,65,61
69,48,45,38,65,53,63,36,54,66,64,54,58,67,63,54,66,33,80,75,60,62,68,60,65,57,64,70,70,70
69,75,21,65,65,33,70,70,21,57,70,70,70,74,63,76,53,63,61,61,42,59,69,58,58,22,66,62,67,69
69,39,71,71,64,71,66,52,54,60,70,68,67,67,69,66,70,70,72,70,67,34,14,69,55,54,69,38,13,18
69,66,64,70,69,69,66,69,62,64,69,52,53,65,68,73,70,81,68,70,68,68,71,66,66,62,70,70,69,65
69,69,53,64,74,31,69,58,44,69,71,74,70,71,66,68,63,71,87,84,49,72,61,66,65,45,62,66,68,66
69,68,47,63,69,48,65,52,40,65,65,77,73,76,66,74,65,70,70,65,55,64,65,57,64,46,62,62,67,64
69,64,38,57,64,31,65,49,40,56,65,79,78,77,67,77,50,61,75,64,36,62,62,57,53,41,58,64,66,64
69,70,65,59,69,59,72,72,69,67,67,79,85,74,60,57,76,77,50,71,68,47,21,65,60,55,64,47,30,25
69,66,68,56,65,54,71,66,47,52,69,72,73,72,70,64,65,47,74,63,62,50,36,67,60,58,58,39,29,35
69,38,72,71,64,51,64,50,41,39,74,65,63,66,62,44,67,76,69,77,61,51,21,73,63,78,70,27,26,21
69,65,52,61,64,41,66,61,39,59,66,72,70,69,69,70,54,82,73,74,44,71,68,59,59,41,68,67,66,67
69,58,67,59,72,70,77,72,55,57,74,73,66,77,66,70,71,54,66,67,61,60,31,67,64,65,73,42,47,40
69,30,70,67,64,62,67,32,47,59,67,58,60,60,70,61,78,64,63,85,64,57,17,72,43,61,67,12,10,12
69,67,60,55,65,62,72,66,64,56,71,80,84,90,64,88,70,82,70,58,62,72,22,62,66,68,67,22,18,22
69,60,34,55,63,34,60,48,37,61,62,76,77,75,66,73,32,66,78,67,30,61,65,44,48,36,66,66,71,68
69,70,34,48,64,44,69,51,48,61,71,74,70,58,61,74,51,64,67,51,35,55,60,61,52,40,52,66,70,72
69,67,62,44,72,59,72,51,65,63,73,68,70,71,67,70,70,48,68,58,64,50,59,59,64,66,72,59,59,57
69,44,21,69,67,27,62,24,28,68,65,50,50,59,65,53,40,59,62,85,25,72,70,35,59,35,69,68,68,66
69,40,69,74,65,67,69,48,41,46,68,74,75,67,64,58,68,82,68,73,62,49,22,69,54,64,68,18,23,19
69,32,38,70,64,34,56,34,23,59,63,64,62,56,65,71,64,71,73,74,40,69,67,28,53,45,64,69,70,67
69,30,73,75,57,74,58,42,42,33,64,47,45,54,68,57,78,88,61,86,65,78,22,75,41,56,63,23,23,22
69,65,31,60,49,30,66,46,44,26,68,71,67,55,64,83,55,67,69,58,41,51,69,44,41,40,68,70,74,70
69,66,31,68,65,21,36,44,41,42,62,68,66,66,66,60,35,71,55,70,28,60,67,23,29,48,59,69,72,70
69,54,54,60,72,61,66,58,65,65,73,65,64,71,70,71,68,63,81,67,63,66,69,65,66,45,68,67,68,63
69,70,69,41,73,63,70,76,77,73,72,71,68,75,66,70,69,61,77,58,70,68,64,66,71,66,66,63,63,60
69,33,21,75,66,24,44,34,32,45,50,48,53,48,65,52,57,77,50,77,31,74,65,29,41,30,68,70,70,70
69,54,72,72,60,67,70,49,54,58,69,50,68,52,66,44,68,78,70,83,67,47,40,70,62,65,64,41,37,28
69,59,41,70,64,36,64,61,42,66,61,64,64,62,73,78,55,84,78,77,39,82,76,54,52,43,64,60,66,64
69,60,59,47,62,54,72,72,59,62,69,89,89,86,59,88,64,82,72,66,55,53,28,60,63,51,67,21,26,31
69,66,62,67,71,71,72,64,61,58,67,70,71,78,68,66,56,50,42,67,54,48,40,70,73,64,67,28,51,40
69,52,71,70,56,65,64,58,74,42,68,67,72,63,65,61,72,52,71,78,71,53,20,72,52,81,70,35,25,17
69,32,29,69,67,33,57,38,35,55,60,65,63,55,60,55,50,78,73,85,38,66,64,28,40,49,67,68,73,68
69,64,64,59,76,39,69,47,68,72,74,63,64,52,71,68,69,69,69,63,65,59,59,70,65,49,59,59,68,67
69,65,62,45,65,57,71,73,71,61,71,78,77,79,66,82,72,43,72,56,67,44,38,65,61,68,65,37,39,25
69,58,64,48,72,51,78,58,39,68,75,81,76,89,69,81,62,57,68,56,54,61,56,62,72,41,65,60,60,50
69,49,34,70,67,26,55,27,24,58,67,55,57,58,68,32,55,59,60,79,21,70,70,26,54,43,62,68,68,69
69,61,67,61,63,67,73,72,70,50,72,79,79,76,70,71,80,56,70,62,69,59,22,66,61,70,68,23,33,28
69,63,61,57,64,44,70,66,55,55,64,79,79,79,61,72,75,70,78,76,65,79,62,66,55,52,58,63,63,65
69,29,20,70,64,24,47,31,25,64,54,33,38,32,64,33,34,74,67,85,26,68,69,23,58,30,71,70,71,67
69,36,73,63,51,66,68,55,44,33,60,77,85,81,68,73,73,73,74,71,66,53,13,72,45,68,59,12,15,12
69,59,56,59,69,44,67,57,61,64,69,78,61,74,69,71,64,69,83,68,60,70,69,60,67,39,65,59,67,63
69,43,24,66,62,27,61,28,25,45,61,66,71,62,65,71,54,85,82,80,24,71,67,32,41,40,61,68,68,67
69,31,26,68,62,22,58,24,30,48,48,54,55,40,58,43,36,74,63,83,27,61,64,30,38,29,58,72,74,72
69,34,27,69,66,35,58,35,29,63,63,68,61,68,66,56,40,82,80,75,23,71,72,35,55,45,58,71,67,66
69,35,50,67,68,55,58,39,43,66,65,65,65,64,62,60,74,85,88,70,65,67,65,67,70,33,66,69,69,63
69,63,67,53,75,55,68,61,65,74,66,81,80,71,60,72,65,71,80,66,67,50,65,64,70,67,65,66,66,60
69,34,35,71,66,31,38,38,30,64,58,54,66,65,68,69,44,91,81,73,41,74,66,64,40,37,62,68,69,70
69,58,70,64,61,63,71,62,46,50,70,83,82,92,65,92,67,92,82,64,63,64,39,71,67,71,60,38,16,27
69,39,36,52,70,42,68,39,33,57,68,71,70,82,66,67,56,63,83,66,44,82,66,49,61,44,64,70,71,65
69,62,66,62,70,64,73,81,71,63,74,70,73,70,62,66,56,49,61,59,77,45,55,65,68,68,66,53,45,38
69,71,59,65,70,68,71,74,80,71,70,60,60,70,60,73,84,71,64,68,81,68,66,63,68,68,67,68,70,69
69,62,65,54,70,67,74,70,69,64,72,69,42,74,66,74,71,62,69,64,72,51,55,66,67,58,66,49,57,52
69,60,37,62,66,41,55,37,27,55,61,71,68,56,63,53,33,70,68,80,39,72,70,36,46,44,67,68,71,65
69,69,63,59,68,68,65,68,59,68,65,52,57,67,68,64,68,78,78,72,61,72,65,67,67,69,73,67,70,69
69,66,41,62,72,38,66,50,44,69,68,70,67,71,67,82,58,66,77,53,45,67,66,62,69,55,65,63,68,63
69,42,71,72,59,59,61,41,45,40,67,65,77,56,75,59,68,62,61,69,66,62,25,73,53,57,64,23,38,34
69,56,55,40,71,54,65,58,57,68,71,67,64,74,69,77,58,70,87,62,50,60,64,64,70,54,72,67,63,59
69,71,73,62,70,55,76,50,45,60,70,71,66,73,64,83,63,65,50,64,54,33,13,60,70,70,53,40,14,15
69,70,55,49,65,51,67,78,66,63,63,78,75,73,67,72,66,54,78,63,64,66,62,66,68,42,62,63,67,62
69,65,58,63,69,66,65,63,65,72,67,79,77,65,66,72,73,75,90,77,71,68,70,61,68,61,58,72,72,65
69,65,64,57,74,62,70,71,70,67,72,66,66,74,59,68,65,53,71,60,71,57,60,67,74,66,69,51,51,44
69,62,55,37,69,38,63,59,45,60,67,65,67,78,68,74,62,32,78,56,65,63,68,57,62,55,58,70,73,71
69,56,39,59,74,41,69,46,42,59,65,73,74,77,65,73,58,65,67,43,52,81,71,55,58,55,77,61,76,71
69,43,72,66,65,67,68,52,53,61,68,67,68,65,69,67,71,68,79,71,71,52,22,72,64,67,66,37,21,19
69,64,68,67,69,68,74,74,72,61,73,75,68,76,63,60,77,65,60,68,78,39,25,61,63,69,59,22,19,21
69,64,71,69,61,58,64,56,49,54,64,76,73,53,70,73,74,65,65,74,63,70,30,72,59,63,59,30,38,33
69,44,42,53,66,38,61,51,40,63,66,65,67,54,64,66,48,77,81,77,43,77,70,53,59,43,64,67,69,67
69,63,64,46,53,63,73,61,65,50,71,90,82,77,68,75,76,34,74,64,66,59,41,66,57,50,64,37,38,29
69,37,21,73,72,30,57,30,29,65,66,70,67,67,62,64,45,77,68,74,18,74,68,51,45,34,66,68,68,67
69,63,60,66,65,53,62,69,69,65,63,47,40,67,70,68,76,73,65,79,70,90,70,65,66,70,61,70,64,61
69,47,48,68,65,32,60,45,48,65,63,46,51,55,51,34,79,73,75,89,71,74,71,38,52,52,56,66,70,67
69,60,22,64,58,27,52,51,28,57,60,53,66,54,67,63,54,84,76,81,32,67,70,51,57,37,66,68,67,69
69,66,67,40,65,49,73,57,60,58,70,81,80,83,61,81,62,57,71,64,60,49,22,64,66,51,52,25,33,38
69,38,23,65,66,34,51,32,32,65,60,54,50,62,67,60,48,67,37,65,30,69,69,36,36,43,63,75,73,70
69,66,46,57,65,30,65,54,32,56,63,72,72,60,66,58,48,58,79,64,38,58,67,55,57,37,66,65,62,65
69,31,70,72,63,65,65,31,44,45,62,67,65,53,69,45,67,77,70,76,69,31,12,75,49,61,55,17,15,19
69,71,44,72,69,58,65,54,41,65,73,59,61,81,57,62,66,63,72,71,67,69,75,48,52,76,57,70,60,68
69,45,73,76,47,64,63,39,52,30,62,70,81,46,56,34,74,37,53,92,56,78,28,69,36,65,56,29,19,13
69,59,57,56,72,43,65,61,70,71,70,68,60,70,66,72,62,70,74,70,64,70,64,61,72,52,67,61,61,62
69,41,69,69,59,68,66,63,58,36,64,79,83,80,66,73,72,89,66,75,66,48,21,71,59,72,70,18,13,12
69,66,58,56,66,53,64,64,53,60,66,72,73,58,68,59,62,72,86,73,60,66,57,64,63,50,59,66,65,62
69,64,41,49,67,36,63,56,44,62,69,80,77,72,58,73,56,71,75,64,52,72,65,59,53,42,54,66,69,68
69,34,73,69,65,62,65,59,51,57,69,70,72,66,69,63,70,65,75,70,53,32,41,72,52,66,67,34,30,24
69,72,63,42,69,46,65,70,71,64,69,70,77,71,70,69,75,68,79,62,72,59,60,63,61,63,63,55,67,66
69,61,72,67,65,59,69,73,63,58,68,72,73,76,65,69,71,73,51,72,67,59,29,65,64,67,57,33,37,27
69,63,67,59,62,64,70,66,64,49,71,81,79,83,66,80,72,86,69,74,65,73,51,70,67,62,68,34,56,51
69,60,45,66,65,51,66,45,39,64,65,71,70,70,66,68,56,75,70,73,47,65,68,56,61,48,62,69,71,68
69,71,38,59,71,45,67,54,48,70,66,73,71,65,69,68,66,68,74,72,61,72,60,68,63,46,58,66,68,65
69,69,27,66,68,43,62,63,32,68,73,72,72,71,60,69,41,76,58,72,23,71,65,54,51,38,70,67,68,69
69,71,66,49,78,69,68,78,73,75,73,38,38,42,70,71,68,32,37,66,70,55,49,72,77,71,73,45,45,28
69,35,32,69,61,33,43,34,28,56,58,52,42,44,67,51,45,62,72,80,30,80,71,30,25,37,53,68,69,68
69,58,38,72,57,39,51,46,30,52,55,45,52,50,63,68,48,85,51,75,41,73,70,55,46,43,59,70,69,65
69,40,44,69,69,35,56,41,33,65,67,47,46,54,61,56,48,77,77,78,40,65,68,41,47,38,65,69,71,67
69,56,39,60,72,39,72,50,44,70,68,74,70,85,66,85,63,61,70,63,54,65,70,57,66,51,68,64,66,65
69,65,25,63,61,33,57,64,62,63,63,61,72,60,66,52,70,65,84,74,64,76,68,49,59,47,61,67,66,63
69,46,71,64,65,67,65,65,57,52,67,71,74,71,66,65,68,77,71,82,64,60,25,69,64,72,66,31,22,17
69,28,30,75,64,29,33,26,30,47,58,54,34,46,67,56,45,73,64,72,33,64,70,22,30,36,55,70,70,71
68,52,50,69,57,41,43,44,70,58,52,52,55,51,63,54,71,81,60,82,51,71,66,46,55,70,66,70,69,64
68,65,51,42,64,52,67,51,42,60,66,80,81,79,66,79,59,66,62,35,43,32,63,64,53,56,52,64,69,68
68,67,43,52,64,45,38,51,33,51,68,80,81,82,67,81,34,82,80,62,30,55,64,43,65,27,52,64,59,58
68,64,47,57,63,29,64,55,35,60,61,80,82,80,57,72,57,76,80,67,39,60,63,61,63,48,60,62,63,62
68,64,70,66,65,65,68,63,48,44,70,73,72,79,66,76,65,76,57,75,66,68,42,65,64,67,69,31,39,24
68,62,63,36,66,57,64,50,40,45,63,92,93,90,62,90,67,50,74,46,55,66,31,62,63,59,62,23,33,32
68,62,66,57,64,58,66,54,42,51,67,86,90,68,66,62,63,45,76,69,58,47,55,66,57,52,59,44,49,39
68,39,69,69,62,54,67,55,53,45,62,72,80,69,68,52,73,81,67,81,60,64,32,66,61,66,68,19,36,27
68,55,32,65,63,56,38,45,48,59,53,67,71,64,62,63,52,87,81,84,44,75,65,49,53,44,51,71,66,63
68,63,69,61,68,60,70,68,63,60,69,70,70,73,68,75,69,71,64,69,66,54,36,69,67,69,70,49,53,47
68,40,72,57,62,62,67,43,39,50,67,79,76,74,66,64,69,56,63,67,64,49,18,69,50,58,64,18,15,16
68,37,28,64,61,37,40,28,31,53,54,60,56,41,64,68,50,79,87,76,30,62,70,25,36,44,64,72,69,71
68,66,37,58,63,24,63,44,39,58,64,82,86,80,60,72,47,81,81,80,58,74,61,55,47,55,68,63,61,63
68,72,57,58,74,69,67,75,69,72,71,69,61,77,69,69,66,55,72,61,66,67,62,58,67,53,69,59,64,59
68,57,72,67,51,58,61,64,65,44,68,62,60,46,67,55,73,73,55,83,60,47,31,72,50,68,64,28,20,22
68,70,48,58,61,53,67,64,57,60,66,74,79,69,70,77,64,66,79,62,59,71,59,58,64,60,65,65,61,61
68,62,67,60,66,56,67,60,58,63,69,71,75,72,70,71,68,63,89,77,66,67,53,67,64,60,66,44,57,53
68,60,44,72,71,29,59,39,27,56,71,61,61,54,56,63,49,65,53,54,48,63,65,49,55,36,49,68,76,73
68,65,42,64,67,39,63,68,34,64,65,73,78,70,65,62,71,83,78,78,59,68,67,58,59,31,64,66,68,67
68,31,40,70,53,31,25,36,31,37,52,36,46,36,62,30,46,56,68,91,27,84,68,32,37,39,55,65,66,62
68,64,28,47,58,32,66,63,37,57,64,82,80,84,63,83,46,79,67,61,33,59,65,45,39,43,67,67,66,64
68,64,64,54,71,56,67,69,64,69,68,53,48,66,71,66,75,31,73,77,68,54,51,66,73,66,64,31,54,41
68,60,65,37,63,57,69,51,68,60,65,84,82,81,61,80,66,45,71,34,70,25,22,69,64,65,62,20,26,33
68,53,67,65,62,56,70,38,36,48,71,92,82,89,65,85,61,72,77,63,55,53,28,69,63,66,65,43,28,22
68,43,71,71,52,61,62,44,40,40,70,70,78,68,62,61,75,86,51,71,62,46,20,67,58,66,61,38,34,14
68,46,32,76,56,35,35,35,36,46,46,33,49,55,64,64,60,70,54,84,25,64,68,40,38,47,64,70,69,67
68,39,41,63,66,40,50,40,39,55,58,32,32,33,69,30,51,38,82,77,52,86,68,35,46,36,68,70,72,69
68,64,63,44,69,53,72,68,75,66,70,67,72,72,49,71,72,60,70,60,71,46,30,69,70,73,63,36,48,54
68,33,23,73,69,24,46,25,30,60,62,54,51,37,55,53,39,80,65,80,23,71,65,24,33,39,60,65,67,64
68,65,64,36,65,52,70,65,40,62,68,85,82,79,62,81,65,80,74,60,59,54,37,64,64,53,62,40,37,36
68,55,39,69,63,38,54,58,40,55,61,75,74,61,66,63,64,85,75,70,39,72,66,41,57,47,64,65,72,65
68,43,72,75,66,71,61,67,61,43,71,33,35,47,68,52,75,71,56,84,64,69,47,70,73,72,68,35,40,34
68,51,38,72,65,32,45,35,35,61,59,49,67,56,64,49,62,83,70,89,23,60,62,30,29,37,58,68,64,63
68,70,65,40,63,52,66,69,62,59,67,75,74,81,64,73,68,58,70,69,67,49,25,66,67,70,65,28,18,19
68,58,66,59,65,59,73,55,46,57,69,80,78,81,68,79,71,73,62,64,65,38,25,69,55,65,57,23,22,27
68,61,29,53,56,36,66,46,37,50,60,81,84,74,62,70,36,80,76,65,33,58,63,57,45,44,53,60,67,68
68,28,69,72,46,62,68,53,48,33,68,83,88,70,52,57,72,80,83,85,70,79,16,58,51,53,55,24,23,19
68,41,33,65,64,32,45,35,34,59,51,64,63,59,71,63,49,76,65,73,38,57,70,30,41,52,68,70,71,68
68,50,40,64,63,52,67,48,48,64,64,66,67,60,64,69,59,71,73,74,51,88,68,33,50,50,67,65,67,66
68,72,60,59,68,49,64,75,71,68,69,62,64,70,65,69,72,68,66,57,66,70,67,67,67,69,70,66,66,63
68,29,71,65,53,63,66,42,44,29,66,69,72,70,63,62,72,74,69,70,61,56,12,72,58,67,64,17,11,20
68,63,51,62,74,41,70,44,46,73,71,67,69,68,69,74,61,67,69,69,53,67,65,61,65,53,73,65,68,66
68,63,58,47,73,63,69,69,59,65,71,73,68,76,66,80,67,61,63,41,69,65,59,67,70,57,73,45,57,41
68,28,28,70,61,30,46,32,26,57,51,45,55,47,62,56,46,72,64,87,33,66,65,29,49,35,67,66,70,67
68,70,59,58,64,60,70,62,61,66,67,83,73,81,66,70,70,55,70,59,70,55,65,61,65,59,55,64,63,60
